question,answer,source
<@U0SBPJ484> <@UQ3NQKC1L> <@UFV0JQ5N0> <@U7CKZ19BQ> <@UGKPLKEKT> <@U01JPNZLHHR> 先ほどのSPEEDA Expert Researchの資料です。  ■議事録 <https://docs.google.com/document/d/1d-IwvbF_G_F5XQz0u79HYoD00c1ykmIKfrsN-DUF69g/edit>  ■AsIsとToBeのシステム構成とデータフロー超概案 <https://docs.google.com/presentation/d/1pTIySYO-kzbXES0KJINg7nKEkatqCtQOHgqjXJ21vkg/edit#slide=id.ge2f4f15841_0_23>  <@U014RV27HS8> ご参考,<@U0SBPJ484> <@UQ3NQKC1L> <@UFV0JQ5N0> <@U7CKZ19BQ> <@UGKPLKEKT> <@U01JPNZLHHR> 先ほどのSPEEDA Expert Researchの資料です。  ■議事録 <https://docs.google.com/document/d/1d-IwvbF_G_F5XQz0u79HYoD00c1ykmIKfrsN-DUF69g/edit>  ■AsIsとToBeのシステム構成とデータフロー超概案 <https://docs.google.com/presentation/d/1pTIySYO-kzbXES0KJINg7nKEkatqCtQOHgqjXJ21vkg/edit#slide=id.ge2f4f15841_0_23>  <@U014RV27HS8> ご参考,Slack #corp-ops-all
<!subteam^S0201QPL6RF> 今日のワークショップで「共創力と説得力」について質問があったので、資料を共有しますね。 <https://docs.google.com/presentation/d/1bbVbFUwowYwwmLnaXUwCX0z8aCHnwNmhJSRhOF8M2Nc/edit#slide=id.g7fdd7c1ef5_0_30>  話の出所としては「交渉力をどのように評価するか」からスタートしてます。「交渉」という言葉の定義は、「利害関係のある2者が最終的な妥結点に到達するプロセス」ですが、これは結果指標ではないため、コンピテンシーに入れるのは適切ではないんじゃないか、と考えました。 そこで、結果指標として「相手の利」「自分の利」という二軸で考えた場合に、相手と自分の利になる結果を導くものが「共創力」、自分の利と相手の不利を導くのが「説得力」である、と整理しています。それぞれどのようなステージがあるかは上の資料に記載しているので参考にしてもらえればと。,<!subteam^S0201QPL6RF> 今日のワークショップで「共創力と説得力」について質問があったので、資料を共有しますね。 <https://docs.google.com/presentation/d/1bbVbFUwowYwwmLnaXUwCX0z8aCHnwNmhJSRhOF8M2Nc/edit#slide=id.g7fdd7c1ef5_0_30>  話の出所としては「交渉力をどのように評価するか」からスタートしてます。「交渉」という言葉の定義は、「利害関係のある2者が最終的な妥結点に到達するプロセス」ですが、これは結果指標ではないため、コンピテンシーに入れるのは適切ではないんじゃないか、と考えました。 そこで、結果指標として「相手の利」「自分の利」という二軸で考えた場合に、相手と自分の利になる結果を導くものが「共創力」、自分の利と相手の不利を導くのが「説得力」である、と整理しています。それぞれどのようなステージがあるかは上の資料に記載しているので参考にしてもらえればと。,Slack #corp-ops-all
<!subteam^S0201QPL6RF> こちら、コンピテンシークライテリアワークショップVol.2の資料です！ひき続き、着々と進めていきます。 <https://docs.google.com/presentation/d/17lC8-xj4D_-2nPO8Q1in0M4Xya4zeEb4FrrWJzQInsk/edit#slide=id.g82e9430098_0_0>,<!subteam^S0201QPL6RF> こちら、コンピテンシークライテリアワークショップVol.2の資料です！ひき続き、着々と進めていきます。 <https://docs.google.com/presentation/d/17lC8-xj4D_-2nPO8Q1in0M4Xya4zeEb4FrrWJzQInsk/edit#slide=id.g82e9430098_0_0>,Slack #corp-ops-all
ネクスト： ・「オペレーションを作る」はBPRには適用されないかもしれないので、具体的な内容を考える ・「DevOps」の認識がずれないように、構成要素をまとめる。,ネクスト： ・「オペレーションを作る」はBPRには適用されないかもしれないので、具体的な内容を考える ・「DevOps」の認識がずれないように、構成要素をまとめる。,Slack #corp-ops-all
<@U0SBPJ484> <@U029EUZTRGU> すみません、8/30に1on1を入れてもらっているんですが、ここに健康診断（人間ドック）を入れたいと思っており、リスケお願いできませんか？,<@U0SBPJ484> <@U029EUZTRGU> すみません、8/30に1on1を入れてもらっているんですが、ここに健康診断（人間ドック）を入れたいと思っており、リスケお願いできませんか？,Slack #corp-ops-all
<@UG6PD76UC> 今日のID停止への対応の話でちょっと分からなくなったんですが、ゼロ円商品や契約変更を伴わない変更商談って特に問題なく作っていいんでしたっけ？システムとデータの観点でイレギュラーな感覚なんですが。,<@UG6PD76UC> 今日のID停止への対応の話でちょっと分からなくなったんですが、ゼロ円商品や契約変更を伴わない変更商談って特に問題なく作っていいんでしたっけ？システムとデータの観点でイレギュラーな感覚なんですが。,Slack #corp-ops-all
<@U01D0PQA64A> 来週火曜に翔陽さん・宇佐美さんとSPユーザー課金について話すんですが、たぶんSalesforceの要件定義の話に繋がると思うので、インバイトさせてもらいました。都合つけば参加してもらえればと。,<@U01D0PQA64A> 来週火曜に翔陽さん・宇佐美さんとSPユーザー課金について話すんですが、たぶんSalesforceの要件定義の話に繋がると思うので、インバイトさせてもらいました。都合つけば参加してもらえればと。,Slack #corp-ops-all
Slackに蒲原さんが登場してる <https://slack.com/intl/ja-jp/customer-stories/newspicks-story>,Slackに蒲原さんが登場してる <https://slack.com/intl/ja-jp/customer-stories/newspicks-story>,Slack #corp-ops-all
<@U0SBPJ484> 【共有】情報戦略テクノロジーの担当の方と今後の体制についてMTGしました。 ・Attendance等の開発に関してリソースが確保できずにいました。その要因の一つが稼働工数が低めだったこと（0.7人/月?） ・一方で、人事システムやマスタのリニューアルによって一定の稼働増が見込めるので、1.5～2.0人/月の稼働を見込むように変更。これで先方としても体制を確保しやすくなった様子。 ・来週提案を受領予定（コーポレートCと合わせて480万円/月（4.5～5人月）程度の想定） ・提案に問題が無ければ今月末目標で先方の社長と稲垣さんを引き合わせて関係値を強化する。,<@U0SBPJ484> 【共有】情報戦略テクノロジーの担当の方と今後の体制についてMTGしました。 ・Attendance等の開発に関してリソースが確保できずにいました。その要因の一つが稼働工数が低めだったこと（0.7人/月?） ・一方で、人事システムやマスタのリニューアルによって一定の稼働増が見込めるので、1.5～2.0人/月の稼働を見込むように変更。これで先方としても体制を確保しやすくなった様子。 ・来週提案を受領予定（コーポレートCと合わせて480万円/月（4.5～5人月）程度の想定） ・提案に問題が無ければ今月末目標で先方の社長と稲垣さんを引き合わせて関係値を強化する。,Slack #corp-ops-all
ちなみに情報戦略テクノロジーは最近、協力会社所属のエンジニアのデータベース事業を始めたらしく（WhiteBoxという名前らしい）、来週その紹介資料をもらうことになってます。既存のパートナー企業でカバーできない領域の開発で使えるかもしれない。維持管理が論点にはなると思いますが。,ちなみに情報戦略テクノロジーは最近、協力会社所属のエンジニアのデータベース事業を始めたらしく（WhiteBoxという名前らしい）、来週その紹介資料をもらうことになってます。既存のパートナー企業でカバーできない領域の開発で使えるかもしれない。維持管理が論点にはなると思いますが。,Slack #corp-ops-all
業務委託管理SaaSのLansmartが今日サービスローンチするらしいです,業務委託管理SaaSのLansmartが今日サービスローンチするらしいです,Slack #corp-ops-all
AIチャットbotのKuzen。他システムとの連携ができて、開発はノーコード。RPAを拡張したようなツールのイメージ。 <https://www.kuzen.io/|https://www.kuzen.io/>,AIチャットbotのKuzen。他システムとの連携ができて、開発はノーコード。RPAを拡張したようなツールのイメージ。 <https://www.kuzen.io/|https://www.kuzen.io/>,Slack #corp-ops-all
<@UG6PD76UC> カルチャーチームと360FBの運用について話してるところでまだ確定して無いです。コンピテンシーは僕がクライテリア素案を作るところで止まってますね。今週中には1st ドラフト作っていこうと思います,<@UG6PD76UC> カルチャーチームと360FBの運用について話してるところでまだ確定して無いです。コンピテンシーは僕がクライテリア素案を作るところで止まってますね。今週中には1st ドラフト作っていこうと思います,Slack #corp-ops-all
