question,answer,source
<@UA0GF3ES3> 先日作ってもらったイレギュラー・手作業案件のNotion DBを、Ops Planning定例内で確認する運用を始めました。 <https://www.notion.so/uzabase/2024-07-04-e080118b0d7e426bbce35b0f34d05d6f?pvs=4#ac07271e85b641398b02932e9ddfb189>  Order Divisionとも情報を同期するようにしたく、Order Divisionでも①新規案件があったらこちらのDBに登録する、②Planning側で新規登録した案件についても存在を知っている状態にする、ようにDiv定例かリーダー定例などのアジェンダ二入れてもらいたいのですが、可能でしょうか？ たぶん上のNotionのブロックを丸ごとコピペすれば、アジェンダへの追加は簡単だと思います。,<@UA0GF3ES3> 先日作ってもらったイレギュラー・手作業案件のNotion DBを、Ops Planning定例内で確認する運用を始めました。 <https://www.notion.so/uzabase/2024-07-04-e080118b0d7e426bbce35b0f34d05d6f?pvs=4#ac07271e85b641398b02932e9ddfb189>  Order Divisionとも情報を同期するようにしたく、Order Divisionでも①新規案件があったらこちらのDBに登録する、②Planning側で新規登録した案件についても存在を知っている状態にする、ようにDiv定例かリーダー定例などのアジェンダ二入れてもらいたいのですが、可能でしょうか？ たぶん上のNotionのブロックを丸ごとコピペすれば、アジェンダへの追加は簡単だと思います。,Slack #corp-ops-opsplan-all
【だれか】opsplan-allのグループメンションを作成してもらえますか？,【だれか】opsplan-allのグループメンションを作成してもらえますか？,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> FSSのMAUプランの件ですが、太田さんと話して「ユーザー管理画面の開発」の開発・リリースは変えず、MAUプランのリリースタイミングの調整をすることにしました。来週月曜のLEND経営会議で話して決めるので、プロダクトチームにもその後に連携してもらうのがいいかと思います。 <https://www.notion.so/uzabase/FSS-MAU-dd4117918cb2477f927dee68f66a7abc>,<@UFV0JQ5N0> FSSのMAUプランの件ですが、太田さんと話して「ユーザー管理画面の開発」の開発・リリースは変えず、MAUプランのリリースタイミングの調整をすることにしました。来週月曜のLEND経営会議で話して決めるので、プロダクトチームにもその後に連携してもらうのがいいかと思います。 <https://www.notion.so/uzabase/FSS-MAU-dd4117918cb2477f927dee68f66a7abc>,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> FSSのMAUプランの件をLEND経営会議で話しました。結論、以下の方針にしようという結論になっています。  • 今後、*以下の2つのプランを用意する*     ◦ ①FSS MAUプラン（NP有料ライセンス付き）         ▪︎ 2024Q3リリース         ▪︎ NP有料ライセンス分を価格に上乗せする     ◦ ②FSS MAUプラン（NP無料ライセンス付き）         ▪︎ 2024Q4以降にリリース（プロダクトチームの開発次第） この方針であれば、①はプロダクト開発なしで対応できるので、そこまで難しい対応ではないと思うんですが、違和感ありますか？  以下の資料の一番下の案（4番目） <https://www.notion.so/uzabase/FSS-MAU-dd4117918cb2477f927dee68f66a7abc>,<@UFV0JQ5N0> FSSのMAUプランの件をLEND経営会議で話しました。結論、以下の方針にしようという結論になっています。  • 今後、*以下の2つのプランを用意する*     ◦ ①FSS MAUプラン（NP有料ライセンス付き）         ▪︎ 2024Q3リリース         ▪︎ NP有料ライセンス分を価格に上乗せする     ◦ ②FSS MAUプラン（NP無料ライセンス付き）         ▪︎ 2024Q4以降にリリース（プロダクトチームの開発次第） この方針であれば、①はプロダクト開発なしで対応できるので、そこまで難しい対応ではないと思うんですが、違和感ありますか？  以下の資料の一番下の案（4番目） <https://www.notion.so/uzabase/FSS-MAU-dd4117918cb2477f927dee68f66a7abc>,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> 遅くなりましたが、Planning DivisionのGoogle Driveフォルダを作成しました。 <https://drive.google.com/drive/u/0/folders/1uUWgi2QApLk9-S46765lKFd__rWP1zWe|https://drive.google.com/drive/u/0/folders/1uUWgi2QApLk9-S46765lKFd__rWP1zWe>  取り急ぎ、2_Operations Divisionの下にあったOps Dev TeamとBPM Teamのフォルダは移動しました。もし他に移動したいフォルダがあれば移してもらえればと。,<!subteam^S07B1LXAWRY> 遅くなりましたが、Planning DivisionのGoogle Driveフォルダを作成しました。 <https://drive.google.com/drive/u/0/folders/1uUWgi2QApLk9-S46765lKFd__rWP1zWe|https://drive.google.com/drive/u/0/folders/1uUWgi2QApLk9-S46765lKFd__rWP1zWe>  取り急ぎ、2_Operations Divisionの下にあったOps Dev TeamとBPM Teamのフォルダは移動しました。もし他に移動したいフォルダがあれば移してもらえればと。,Slack #corp-ops-opsplan-all
メモ：SPEEDA Chinaの日本販売の相談（太田さん・楠さん） ・利用法人が日本になることはパートナー契約上問題ないか？ 　－反スパイ法など　→　リーガル確認 ・JETROで過去実績がある　→　楠さんからSOに確認予定 ・案件を動かす場合には、来月の開発会議に上げて4Qに本格対応,メモ：SPEEDA Chinaの日本販売の相談（太田さん・楠さん） ・利用法人が日本になることはパートナー契約上問題ないか？ 　－反スパイ法など　→　リーガル確認 ・JETROで過去実績がある　→　楠さんからSOに確認予定 ・案件を動かす場合には、来月の開発会議に上げて4Qに本格対応,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> Teams無償提供の件って、結局リリースに向けて進んでいるんでしたっけ？,<@UFV0JQ5N0> Teams無償提供の件って、結局リリースに向けて進んでいるんでしたっけ？,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> 金曜のBullpen BeerにAnCの永平さんも参加しますー,<!subteam^S07B1LXAWRY> 金曜のBullpen BeerにAnCの永平さんも参加しますー,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> こちらの件、漏れていそうなので念のためリマインドしておきます,<@UFV0JQ5N0> こちらの件、漏れていそうなので念のためリマインドしておきます,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> OKR管理について、SysOps Domain全体で、各KRページ内に「週次報告（ボタンを押して作成）」を記載するようにしようと思います。OpsDevチーム、BPMチームのKRにはボタン設置済みなので、今度これを使用して進捗更新するようにしてください。 ※そしてマイルストンが記載されていたほうが進捗管理しやすいので、なるべく記載してください。  サンプル <https://www.notion.so/uzabase/KR1-Commit-FY25-eeb64d52315840dc9e93669abd85c3b8>,<!subteam^S07B1LXAWRY> OKR管理について、SysOps Domain全体で、各KRページ内に「週次報告（ボタンを押して作成）」を記載するようにしようと思います。OpsDevチーム、BPMチームのKRにはボタン設置済みなので、今度これを使用して進捗更新するようにしてください。 ※そしてマイルストンが記載されていたほうが進捗管理しやすいので、なるべく記載してください。  サンプル <https://www.notion.so/uzabase/KR1-Commit-FY25-eeb64d52315840dc9e93669abd85c3b8>,Slack #corp-ops-opsplan-all
ようやく基本設計のアウトプットを完了。 <https://www.notion.so/uzabase/2024-7-0f089fdc00ba4350968520adeb3a3fcf>  明日明後日あたりで、案件の切り出しとマイルストン作成を進めます。,ようやく基本設計のアウトプットを完了。 <https://www.notion.so/uzabase/2024-7-0f089fdc00ba4350968520adeb3a3fcf>  明日明後日あたりで、案件の切り出しとマイルストン作成を進めます。,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> 川口さんから、「CFCDとの2on2（川口・千葉・張替・岡崎）を隔週に頻度を上げてほしい」とリクエストをもらったので、隔週に変更しますね。,<@UFV0JQ5N0> 川口さんから、「CFCDとの2on2（川口・千葉・張替・岡崎）を隔週に頻度を上げてほしい」とリクエストをもらったので、隔週に変更しますね。,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> もう一点。文字さんから「NP法人プレミアム(?)のボリュームディスカウントの改訂を考えているから、スピーダ事業側とすり合わせたい」という相談をもらっています。参加すべき人を特定したいんですが、足元で影響するのはFSS MAUプランと、SPEEDA MAUプランだと思うんですが、これらの価格設定について会話できる人って誰でしょうか？  &gt; 価格設計：張替 &gt; 価格設定：？？,<@UFV0JQ5N0> もう一点。文字さんから「NP法人プレミアム(?)のボリュームディスカウントの改訂を考えているから、スピーダ事業側とすり合わせたい」という相談をもらっています。参加すべき人を特定したいんですが、足元で影響するのはFSS MAUプランと、SPEEDA MAUプランだと思うんですが、これらの価格設定について会話できる人って誰でしょうか？  &gt; 価格設計：張替 &gt; 価格設定：？？,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> 全体向けに説明していく前に、Division内で小規模にFBをもらいたいと考えています。  上の基本設計についてざっと読んでもらったうえで、今週のDivision定例（7/12）までにFBをもらうことって可能だったりしますか？可能な範囲で大丈夫です。   FBは以下のデータベースに記載してもらえればと。 <https://www.notion.so/uzabase/7a4fb97c79e645f9885d64cde7a1ae89?v=305c24e8aef041a78b34224d324826d4>,<!subteam^S07B1LXAWRY> 全体向けに説明していく前に、Division内で小規模にFBをもらいたいと考えています。  上の基本設計についてざっと読んでもらったうえで、今週のDivision定例（7/12）までにFBをもらうことって可能だったりしますか？可能な範囲で大丈夫です。   FBは以下のデータベースに記載してもらえればと。 <https://www.notion.so/uzabase/7a4fb97c79e645f9885d64cde7a1ae89?v=305c24e8aef041a78b34224d324826d4>,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> <@UA0GF3ES3> パナソニックへのEdge包括契約（ねじれ契約が発生するもの）について、僕のほうで全体設計を見直していたため止めていたんですが、全体設計のほうがひと段落してきたので、パナソニックへのEdge包括契約を進めようと思います。  ・「包括契約」とは言っているが、単一プロダクトの利用法人が複数いる契約なので、実質的には個別契約＋ねじれ（契約主体≠利用主体） ・全体設計と整合的に整理することが可能  現時点で全体設計を把握できている人が少ないのと、まだ流動的なので、この件はいったん僕がレビューに入る形で進められればと思います。その前提だとOrderチーム＋張替＋リーガル＋起案者（楠）で進めればいいかなと。,<@UFV0JQ5N0> <@UA0GF3ES3> パナソニックへのEdge包括契約（ねじれ契約が発生するもの）について、僕のほうで全体設計を見直していたため止めていたんですが、全体設計のほうがひと段落してきたので、パナソニックへのEdge包括契約を進めようと思います。  ・「包括契約」とは言っているが、単一プロダクトの利用法人が複数いる契約なので、実質的には個別契約＋ねじれ（契約主体≠利用主体） ・全体設計と整合的に整理することが可能  現時点で全体設計を把握できている人が少ないのと、まだ流動的なので、この件はいったん僕がレビューに入る形で進められればと思います。その前提だとOrderチーム＋張替＋リーガル＋起案者（楠）で進めればいいかなと。,Slack #corp-ops-opsplan-all
